Hour,1,2,3,4,5,6,7
6932,14.93,87.84,33.08,68.14,23.26,49.51,0
6933,11.4,67.05,25.25,52.01,17.75,37.8,0
6934,8.83,51.97,19.57,40.31,13.76,29.3,0
6935,6.2,36.48,13.74,28.3,9.66,20.56,0
6936,3.95,23.23,8.75,18.02,6.15,13.1,0
6937,1.69,9.92,3.74,7.7,2.63,5.59,0
6938,1.24,7.28,2.74,5.65,1.93,4.1,0
6939,1.74,10.25,3.86,7.95,2.72,5.78,0
6940,4.05,23.82,8.97,18.48,6.31,13.43,0
6941,8.71,51.27,19.31,39.77,13.58,28.9,0
6942,14,82.37,31.02,63.89,21.81,46.43,0
6943,17.32,101.88,38.37,79.03,26.98,57.43,0
6944,19.85,116.77,43.97,90.58,30.92,65.82,0
6945,20.91,123.06,46.34,95.46,32.58,69.37,0
6946,20.01,117.76,44.35,91.35,31.18,66.38,0
6947,19.9,117.1,44.1,90.84,31.01,66.01,0
6948,20.63,121.4,45.72,94.17,32.15,68.43,0
6949,21.93,129.01,48.58,100.08,34.16,72.72,0
6950,22.77,133.97,50.45,103.93,35.47,75.52,0
6951,24.62,144.89,54.56,112.39,38.36,81.67,0
6952,26.14,153.82,57.93,119.32,40.73,86.71,0
6953,25.41,149.52,56.31,115.99,39.59,84.28,0
6954,23.89,140.59,52.94,109.06,37.23,79.25,0
6955,19.68,115.78,43.6,89.81,30.66,65.26,0
6956,14.45,85.01,32.02,65.95,22.51,47.92,0
6957,10.46,61.53,23.17,47.73,16.29,34.68,0
6958,7.87,46.31,17.44,35.92,12.26,26.11,0
6959,4.67,27.46,10.34,21.3,7.27,15.48,0
6960,2.64,15.55,5.85,12.06,4.12,8.76,0
6961,1.76,10.36,3.9,8.04,2.74,5.84,0
6962,1.29,7.6,2.86,5.89,2.01,4.28,0
6963,1.82,10.71,4.03,8.31,2.84,6.04,0
6964,4.23,24.87,9.36,19.29,6.58,14.02,0
6965,9.1,53.54,20.16,41.53,14.18,30.18,0
6966,14.62,86,32.39,66.71,22.77,48.48,0
6967,18.08,106.38,40.06,82.52,28.17,59.97,0
6968,20.72,121.92,45.91,94.58,32.28,68.73,0
6969,21.84,128.48,48.39,99.67,34.02,72.43,0
6970,20.9,122.96,46.3,95.38,32.56,69.31,0
6971,20.78,122.27,46.04,94.85,32.37,68.92,0
6972,21.54,126.76,47.74,98.33,33.56,71.45,0
6973,22.89,134.7,50.73,104.49,35.67,75.93,0
6974,23.77,139.88,52.68,108.51,37.04,78.85,0
6975,25.71,151.28,56.97,117.35,40.06,85.28,0
6976,27.3,160.61,60.48,124.59,42.53,90.53,0
6977,26.53,156.12,58.79,121.1,41.34,88,0
6978,24.95,146.79,55.28,113.87,38.87,82.75,0
6979,20.54,120.89,45.52,93.77,32.01,68.14,0
6980,15.09,88.76,33.43,68.86,23.5,50.04,0
6981,10.92,64.24,24.19,49.83,17.01,36.21,0
6982,8.22,48.35,18.21,37.51,12.8,27.26,0
6983,4.87,28.67,10.8,22.24,7.59,16.16,0
6984,2.76,16.23,6.11,12.59,4.3,9.15,0
6985,1.86,10.95,4.12,8.49,2.9,6.17,0
6986,1.36,8.03,3.02,6.23,2.13,4.52,0
6987,1.92,11.31,4.26,8.77,2.99,6.38,0
6988,4.46,26.27,9.89,20.38,6.96,14.81,0
6989,9.61,56.55,21.3,43.87,14.97,31.88,0
6990,15.44,90.85,34.21,70.47,24.06,51.21,0
6991,19.1,112.37,42.32,87.17,29.75,63.34,0
6992,21.89,128.79,48.5,99.91,34.1,72.6,0
6993,23.07,135.72,51.11,105.28,35.94,76.51,0
6994,22.07,129.89,48.91,100.76,34.39,73.22,0
6995,21.95,129.16,48.64,100.19,34.2,72.8,0
6996,22.76,133.9,50.42,103.87,35.45,75.48,0
6997,24.18,142.29,53.58,110.38,37.68,80.21,0
6998,25.11,147.76,55.65,114.62,39.13,83.29,0
6999,27.16,159.8,60.18,123.96,42.31,90.08,0
7000,28.83,169.65,63.89,131.6,44.92,95.63,0
7001,28.03,164.91,62.1,127.93,43.67,92.96,0
7002,26.35,155.06,58.39,120.28,41.06,87.41,0
7003,21.7,127.7,48.09,99.06,33.81,71.98,0
7004,15.94,93.77,35.31,72.74,24.83,52.86,0
7005,11.53,67.86,25.56,52.64,17.97,38.25,0
7006,8.68,51.08,19.24,39.62,13.52,28.79,0
7007,5.15,30.28,11.4,23.49,8.02,17.07,0
7008,2.91,17.15,6.46,13.3,4.54,9.67,0
7009,2.86,16.85,6.35,13.07,4.46,9.5,0
7010,2.02,11.89,4.48,9.22,3.15,6.7,0
7011,1.96,11.51,4.34,8.93,3.05,6.49,0
7012,2.74,16.15,6.08,12.52,4.27,9.1,0
7013,5.09,29.95,11.28,23.24,7.93,16.88,0
7014,8.36,49.18,18.52,38.15,13.02,27.73,0
7015,12.69,74.67,28.12,57.93,19.77,42.09,0
7016,17.24,101.41,38.19,78.67,26.85,57.17,0
7017,21.85,128.57,48.42,99.74,34.04,72.48,0
7018,24.2,142.38,53.62,110.45,37.7,80.26,0
7019,24.98,147.01,55.36,114.04,38.93,82.87,0
7020,26.13,153.73,57.89,119.25,40.7,86.66,0
7021,27.76,163.36,61.52,126.73,43.26,92.09,0
7022,28.98,170.5,64.21,132.26,45.15,96.11,0
7023,30.4,178.88,67.36,138.76,47.37,100.84,0
7024,31.19,183.51,69.11,142.36,48.59,103.45,0
7025,29.64,174.38,65.67,135.27,46.17,98.3,0
7026,26.81,157.73,59.4,122.36,41.77,88.91,0
7027,22.28,131.07,49.36,101.68,34.71,73.89,0
7028,17.32,101.91,38.38,79.06,26.99,57.45,0
7029,13.22,77.76,29.28,60.32,20.59,43.83,0
7030,10.32,60.7,22.86,47.09,16.07,34.22,0
7031,7.2,42.38,15.96,32.88,11.22,23.89,0
7032,4.66,27.41,10.32,21.26,7.26,15.45,0
7033,2.88,16.96,6.39,13.16,4.49,9.56,0
7034,3.71,21.82,8.22,16.92,5.78,12.3,0
7035,1.36,7.99,3.01,6.2,2.12,4.51,0
7036,2.12,12.48,4.7,9.68,3.3,7.03,0
7037,3.96,23.31,8.78,18.08,6.17,13.14,0
7038,6.5,38.25,14.4,29.67,10.13,21.56,0
7039,9.93,58.42,22,45.32,15.47,32.93,0
7040,14.06,82.7,31.15,64.15,21.9,46.62,0
7041,18.37,108.1,40.71,83.86,28.62,60.94,0
7042,23.64,139.11,52.39,107.91,36.83,78.42,0
7043,27.01,158.91,59.84,123.27,42.08,89.58,0
7044,27.7,163.02,61.39,126.45,43.16,91.89,0
7045,27.58,162.27,61.11,125.88,42.97,91.47,0
7046,26.75,157.41,59.28,122.11,41.68,88.73,0
7047,26.18,154.05,58.01,119.5,40.79,86.84,0
7048,25.04,147.33,55.48,114.28,39.01,83.05,0
7049,23.83,140.23,52.81,108.78,37.13,79.05,0
7050,21.36,125.66,47.32,97.48,33.27,70.83,0
7051,18.37,108.1,40.71,83.86,28.62,60.94,0
7052,14.69,86.44,32.55,67.05,22.89,48.73,0
7053,11.71,68.88,25.94,53.43,18.24,38.83,0
7054,9.1,53.57,20.17,41.55,14.18,30.2,0
7055,6.56,38.62,14.55,29.96,10.23,21.77,0
7056,4.47,26.3,9.9,20.4,6.96,14.82,0
7057,1.62,9.51,3.58,7.38,2.52,5.36,0
7058,1.22,7.17,2.7,5.57,1.9,4.04,0
7059,1.75,10.29,3.88,7.98,2.73,5.8,0
7060,4,23.55,8.87,18.27,6.24,13.28,0
7061,8.24,48.5,18.27,37.63,12.84,27.34,0
7062,13.41,78.92,29.72,61.22,20.9,44.49,0
7063,16.79,98.8,37.21,76.64,26.16,55.69,0
7064,19.24,113.23,42.64,87.83,29.98,63.83,0
7065,20.24,119.08,44.84,92.37,31.53,67.12,0
7066,21.43,126.1,47.49,97.82,33.39,71.08,0
7067,25.41,149.49,56.3,115.96,39.58,84.27,0
7068,27.06,159.24,59.97,123.52,42.16,89.76,0
7069,27.86,163.92,61.73,127.15,43.4,92.4,0
7070,27.33,160.8,60.55,124.73,42.58,90.64,0
7071,27.06,159.24,59.97,123.52,42.16,89.76,0
7072,25.94,152.61,57.47,118.38,40.41,86.03,0
7073,24.61,144.81,54.53,112.33,38.34,81.63,0
7074,21.76,128.04,48.22,99.33,33.9,72.18,0
7075,18.12,106.6,40.14,82.69,28.23,60.09,0
7076,13.81,81.26,30.6,63.03,21.52,45.8,0
7077,10.5,61.76,23.26,47.91,16.35,34.81,0
7078,7.32,43.05,16.21,33.39,11.4,24.26,0
7079,4.53,26.67,10.04,20.69,7.06,15.03,0
7080,2.68,15.75,5.93,12.22,4.17,8.88,0
7081,2.49,14.67,5.53,11.38,3.89,8.27,0
7082,1.8,10.6,3.99,8.22,2.81,5.97,0
7083,1.66,9.78,3.68,7.59,2.59,5.51,0
7084,2.46,14.47,5.45,11.22,3.83,8.16,0
7085,4.43,26.09,9.82,20.24,6.91,14.71,0
7086,7.27,42.8,16.12,33.2,11.33,24.13,0
7087,10.98,64.61,24.33,50.12,17.11,36.42,0
7088,15,88.25,33.23,68.46,23.37,49.74,0
7089,18.95,111.48,41.98,86.48,29.52,62.84,0
7090,21.02,123.71,46.59,95.96,32.76,69.73,0
7091,21.68,127.58,48.05,98.97,33.78,71.92,0
7092,22.62,133.08,50.12,103.24,35.24,75.02,0
7093,24.07,141.64,53.34,109.88,37.51,79.84,0
7094,25.15,147.96,55.72,114.78,39.18,83.41,0
7095,26.32,154.89,58.33,120.15,41.01,87.31,0
7096,26.98,158.76,59.79,123.16,42.04,89.49,0
7097,25.67,151.02,56.87,117.15,39.99,85.13,0
7098,23.24,136.75,51.5,106.08,36.21,77.09,0
7099,19.29,113.52,42.75,88.06,30.06,63.99,0
7100,14.93,87.84,33.08,68.14,23.26,49.51,0
7101,11.4,67.05,25.25,52.01,17.75,37.8,0
7102,8.83,51.97,19.57,40.31,13.76,29.3,0
7103,6.2,36.48,13.74,28.3,9.66,20.56,0
7104,3.95,23.23,8.75,18.02,6.15,13.1,0
7105,1.69,9.92,3.74,7.7,2.63,5.59,0
7106,1.24,7.28,2.74,5.65,1.93,4.1,0
7107,1.74,10.25,3.86,7.95,2.72,5.78,0
7108,4.05,23.82,8.97,18.48,6.31,13.43,0
7109,8.71,51.27,19.31,39.77,13.58,28.9,0
7110,14,82.37,31.02,63.89,21.81,46.43,0
7111,17.32,101.88,38.37,79.03,26.98,57.43,0
7112,19.85,116.77,43.97,90.58,30.92,65.82,0
7113,20.91,123.06,46.34,95.46,32.58,69.37,0
7114,20.01,117.76,44.35,91.35,31.18,66.38,0
7115,19.9,117.1,44.1,90.84,31.01,66.01,0
7116,20.63,121.4,45.72,94.17,32.15,68.43,0
7117,21.93,129.01,48.58,100.08,34.16,72.72,0
7118,22.77,133.97,50.45,103.93,35.47,75.52,0
7119,24.62,144.89,54.56,112.39,38.36,81.67,0
7120,26.14,153.82,57.93,119.32,40.73,86.71,0
7121,25.41,149.52,56.31,115.99,39.59,84.28,0
7122,23.89,140.59,52.94,109.06,37.23,79.25,0
7123,19.68,115.78,43.6,89.81,30.66,65.26,0
7124,14.45,85.01,32.02,65.95,22.51,47.92,0
7125,10.46,61.53,23.17,47.73,16.29,34.68,0
7126,7.87,46.31,17.44,35.92,12.26,26.11,0
7127,4.67,27.46,10.34,21.3,7.27,15.48,0
7128,2.64,15.55,5.85,12.06,4.12,8.76,0
7129,1.76,10.36,3.9,8.04,2.74,5.84,0
7130,1.29,7.6,2.86,5.89,2.01,4.28,0
7131,1.82,10.71,4.03,8.31,2.84,6.04,0
7132,4.23,24.87,9.36,19.29,6.58,14.02,0
7133,9.1,53.54,20.16,41.53,14.18,30.18,0
7134,14.62,86,32.39,66.71,22.77,48.48,0
7135,18.08,106.38,40.06,82.52,28.17,59.97,0
7136,20.72,121.92,45.91,94.58,32.28,68.73,0
7137,21.84,128.48,48.39,99.67,34.02,72.43,0
7138,20.9,122.96,46.3,95.38,32.56,69.31,0
7139,20.78,122.27,46.04,94.85,32.37,68.92,0
7140,21.54,126.76,47.74,98.33,33.56,71.45,0
7141,22.89,134.7,50.73,104.49,35.67,75.93,0
7142,23.77,139.88,52.68,108.51,37.04,78.85,0
7143,25.71,151.28,56.97,117.35,40.06,85.28,0
7144,27.3,160.61,60.48,124.59,42.53,90.53,0
7145,26.53,156.12,58.79,121.1,41.34,88,0
7146,24.95,146.79,55.28,113.87,38.87,82.75,0
7147,20.54,120.89,45.52,93.77,32.01,68.14,0
7148,15.09,88.76,33.43,68.86,23.5,50.04,0
7149,10.92,64.24,24.19,49.83,17.01,36.21,0
7150,8.22,48.35,18.21,37.51,12.8,27.26,0
7151,4.87,28.67,10.8,22.24,7.59,16.16,0
7152,2.76,16.23,6.11,12.59,4.3,9.15,0
7153,1.86,10.95,4.12,8.49,2.9,6.17,0
7154,1.36,8.03,3.02,6.23,2.13,4.52,0
7155,1.92,11.31,4.26,8.77,2.99,6.38,0
7156,4.46,26.27,9.89,20.38,6.96,14.81,0
7157,9.61,56.55,21.3,43.87,14.97,31.88,0
7158,15.44,90.85,34.21,70.47,24.06,51.21,0
7159,19.1,112.37,42.32,87.17,29.75,63.34,0
7160,21.89,128.79,48.5,99.91,34.1,72.6,0
7161,23.07,135.72,51.11,105.28,35.94,76.51,0
7162,22.07,129.89,48.91,100.76,34.39,73.22,0
7163,21.95,129.16,48.64,100.19,34.2,72.8,0
7164,22.76,133.9,50.42,103.87,35.45,75.48,0
7165,24.18,142.29,53.58,110.38,37.68,80.21,0
7166,25.11,147.76,55.65,114.62,39.13,83.29,0
7167,27.16,159.8,60.18,123.96,42.31,90.08,0
7168,28.83,169.65,63.89,131.6,44.92,95.63,0
7169,28.03,164.91,62.1,127.93,43.67,92.96,0
7170,26.35,155.06,58.39,120.28,41.06,87.41,0
7171,21.7,127.7,48.09,99.06,33.81,71.98,0
7172,15.94,93.77,35.31,72.74,24.83,52.86,0
7173,11.53,67.86,25.56,52.64,17.97,38.25,0
7174,8.68,51.08,19.24,39.62,13.52,28.79,0
7175,5.15,30.28,11.4,23.49,8.02,17.07,0
7176,2.91,17.15,6.46,13.3,4.54,9.67,0
7177,2.86,16.85,6.35,13.07,4.46,9.5,0
7178,2.02,11.89,4.48,9.22,3.15,6.7,0
7179,1.96,11.51,4.34,8.93,3.05,6.49,0
7180,2.74,16.15,6.08,12.52,4.27,9.1,0
7181,5.09,29.95,11.28,23.24,7.93,16.88,0
7182,8.36,49.18,18.52,38.15,13.02,27.73,0
7183,12.69,74.67,28.12,57.93,19.77,42.09,0
7184,17.24,101.41,38.19,78.67,26.85,57.17,0
7185,21.85,128.57,48.42,99.74,34.04,72.48,0
7186,24.2,142.38,53.62,110.45,37.7,80.26,0
7187,24.98,147.01,55.36,114.04,38.93,82.87,0
7188,26.13,153.73,57.89,119.25,40.7,86.66,0
7189,27.76,163.36,61.52,126.73,43.26,92.09,0
7190,28.98,170.5,64.21,132.26,45.15,96.11,0
7191,30.4,178.88,67.36,138.76,47.37,100.84,0
7192,31.19,183.51,69.11,142.36,48.59,103.45,0
7193,29.64,174.38,65.67,135.27,46.17,98.3,0
7194,26.81,157.73,59.4,122.36,41.77,88.91,0
7195,22.28,131.07,49.36,101.68,34.71,73.89,0
7196,17.32,101.91,38.38,79.06,26.99,57.45,0
7197,13.22,77.76,29.28,60.32,20.59,43.83,0
7198,10.32,60.7,22.86,47.09,16.07,34.22,0
7199,7.2,42.38,15.96,32.88,11.22,23.89,0
7200,4.66,27.41,10.32,21.26,7.26,15.45,0
7201,2.88,16.96,6.39,13.16,4.49,9.56,0
7202,3.71,21.82,8.22,16.92,5.78,12.3,0
7203,1.36,7.99,3.01,6.2,2.12,4.51,0
7204,2.12,12.48,4.7,9.68,3.3,7.03,0
7205,3.96,23.31,8.78,18.08,6.17,13.14,0
7206,6.5,38.25,14.4,29.67,10.13,21.56,0
7207,9.93,58.42,22,45.32,15.47,32.93,0
7208,14.06,82.7,31.15,64.15,21.9,46.62,0
7209,18.37,108.1,40.71,83.86,28.62,60.94,0
7210,23.64,139.11,52.39,107.91,36.83,78.42,0
7211,27.01,158.91,59.84,123.27,42.08,89.58,0
7212,27.7,163.02,61.39,126.45,43.16,91.89,0
7213,27.58,162.27,61.11,125.88,42.97,91.47,0
7214,26.75,157.41,59.28,122.11,41.68,88.73,0
7215,26.18,154.05,58.01,119.5,40.79,86.84,0
7216,25.04,147.33,55.48,114.28,39.01,83.05,0
7217,23.83,140.23,52.81,108.78,37.13,79.05,0
7218,21.36,125.66,47.32,97.48,33.27,70.83,0
7219,18.37,108.1,40.71,83.86,28.62,60.94,0
7220,14.69,86.44,32.55,67.05,22.89,48.73,0
7221,11.71,68.88,25.94,53.43,18.24,38.83,0
7222,9.1,53.57,20.17,41.55,14.18,30.2,0
7223,6.56,38.62,14.55,29.96,10.23,21.77,0
7224,4.47,26.3,9.9,20.4,6.96,14.82,0
7225,1.62,9.51,3.58,7.38,2.52,5.36,0
7226,1.22,7.17,2.7,5.57,1.9,4.04,0
7227,1.75,10.29,3.88,7.98,2.73,5.8,0
7228,4,23.55,8.87,18.27,6.24,13.28,0
7229,8.24,48.5,18.27,37.63,12.84,27.34,0
7230,13.41,78.92,29.72,61.22,20.9,44.49,0
7231,16.79,98.8,37.21,76.64,26.16,55.69,0
7232,19.24,113.23,42.64,87.83,29.98,63.83,0
7233,20.24,119.08,44.84,92.37,31.53,67.12,0
7234,21.43,126.1,47.49,97.82,33.39,71.08,0
7235,25.41,149.49,56.3,115.96,39.58,84.27,0
7236,27.06,159.24,59.97,123.52,42.16,89.76,0
7237,27.86,163.92,61.73,127.15,43.4,92.4,0
7238,27.33,160.8,60.55,124.73,42.58,90.64,0
7239,27.06,159.24,59.97,123.52,42.16,89.76,0
7240,25.94,152.61,57.47,118.38,40.41,86.03,0
7241,24.61,144.81,54.53,112.33,38.34,81.63,0
7242,21.76,128.04,48.22,99.33,33.9,72.18,0
7243,18.12,106.6,40.14,82.69,28.23,60.09,0
7244,13.81,81.26,30.6,63.03,21.52,45.8,0
7245,10.5,61.76,23.26,47.91,16.35,34.81,0
7246,7.32,43.05,16.21,33.39,11.4,24.26,0
7247,4.53,26.67,10.04,20.69,7.06,15.03,0
7248,2.68,15.75,5.93,12.22,4.17,8.88,0
7249,2.49,14.67,5.53,11.38,3.89,8.27,0
7250,1.8,10.6,3.99,8.22,2.81,5.97,0
7251,1.66,9.78,3.68,7.59,2.59,5.51,0
7252,2.46,14.47,5.45,11.22,3.83,8.16,0
7253,4.43,26.09,9.82,20.24,6.91,14.71,0
7254,7.27,42.8,16.12,33.2,11.33,24.13,0
7255,10.98,64.61,24.33,50.12,17.11,36.42,0
7256,15,88.25,33.23,68.46,23.37,49.74,0
7257,18.95,111.48,41.98,86.48,29.52,62.84,0
7258,21.02,123.71,46.59,95.96,32.76,69.73,0
7259,21.68,127.58,48.05,98.97,33.78,71.92,0
7260,22.62,133.08,50.12,103.24,35.24,75.02,0
7261,24.07,141.64,53.34,109.88,37.51,79.84,0
7262,25.15,147.96,55.72,114.78,39.18,83.41,0
7263,26.32,154.89,58.33,120.15,41.01,87.31,0
7264,26.98,158.76,59.79,123.16,42.04,89.49,0
7265,25.67,151.02,56.87,117.15,39.99,85.13,0
7266,23.24,136.75,51.5,106.08,36.21,77.09,0
7267,19.29,113.52,42.75,88.06,30.06,63.99,0
7268,14.93,87.84,33.08,68.14,23.26,49.51,0
7269,11.4,67.05,25.25,52.01,17.75,37.8,0
7270,8.83,51.97,19.57,40.31,13.76,29.3,0
7271,6.2,36.48,13.74,28.3,9.66,20.56,0
7272,3.95,23.23,8.75,18.02,6.15,13.1,0
7273,1.69,9.92,3.74,7.7,2.63,5.59,0
7274,1.24,7.28,2.74,5.65,1.93,4.1,0
7275,1.74,10.25,3.86,7.95,2.72,5.78,0
7276,4.05,23.82,8.97,18.48,6.31,13.43,0
7277,8.71,51.27,19.31,39.77,13.58,28.9,0
7278,14,82.37,31.02,63.89,21.81,46.43,0
7279,17.32,101.88,38.37,79.03,26.98,57.43,0
7280,19.85,116.77,43.97,90.58,30.92,65.82,0
7281,20.91,123.06,46.34,95.46,32.58,69.37,0
7282,20.01,117.76,44.35,91.35,31.18,66.38,0
7283,19.9,117.1,44.1,90.84,31.01,66.01,0
7284,20.63,121.4,45.72,94.17,32.15,68.43,0
7285,21.93,129.01,48.58,100.08,34.16,72.72,0
7286,22.77,133.97,50.45,103.93,35.47,75.52,0
7287,24.62,144.89,54.56,112.39,38.36,81.67,0
7288,26.14,153.82,57.93,119.32,40.73,86.71,0
7289,25.41,149.52,56.31,115.99,39.59,84.28,0
7290,23.89,140.59,52.94,109.06,37.23,79.25,0
7291,19.68,115.78,43.6,89.81,30.66,65.26,0
7292,14.45,85.01,32.02,65.95,22.51,47.92,0
7293,10.46,61.53,23.17,47.73,16.29,34.68,0
7294,7.87,46.31,17.44,35.92,12.26,26.11,0
7295,4.67,27.46,10.34,21.3,7.27,15.48,0
7296,2.64,15.55,5.85,12.06,4.12,8.76,0
7297,1.76,10.36,3.9,8.04,2.74,5.84,0
7298,1.29,7.6,2.86,5.89,2.01,4.28,0
7299,1.82,10.71,4.03,8.31,2.84,6.04,0
7300,4.23,24.87,9.36,19.29,6.58,14.02,0
7301,9.1,53.54,20.16,41.53,14.18,30.18,0
7302,14.62,86,32.39,66.71,22.77,48.48,0
7303,18.08,106.38,40.06,82.52,28.17,59.97,0
7304,20.72,121.92,45.91,94.58,32.28,68.73,0
7305,21.84,128.48,48.39,99.67,34.02,72.43,0
7306,20.9,122.96,46.3,95.38,32.56,69.31,0
7307,20.78,122.27,46.04,94.85,32.37,68.92,0
7308,21.54,126.76,47.74,98.33,33.56,71.45,0
7309,22.89,134.7,50.73,104.49,35.67,75.93,0
7310,23.77,139.88,52.68,108.51,37.04,78.85,0
7311,25.71,151.28,56.97,117.35,40.06,85.28,0
7312,27.3,160.61,60.48,124.59,42.53,90.53,0
7313,26.53,156.12,58.79,121.1,41.34,88,0
7314,24.95,146.79,55.28,113.87,38.87,82.75,0
7315,20.54,120.89,45.52,93.77,32.01,68.14,0
7316,15.09,88.76,33.43,68.86,23.5,50.04,0
7317,10.92,64.24,24.19,49.83,17.01,36.21,0
7318,8.22,48.35,18.21,37.51,12.8,27.26,0
7319,4.87,28.67,10.8,22.24,7.59,16.16,0
7320,2.76,16.23,6.11,12.59,4.3,9.15,0
7321,1.86,10.95,4.12,8.49,2.9,6.17,0
7322,1.36,8.03,3.02,6.23,2.13,4.52,0
7323,1.92,11.31,4.26,8.77,2.99,6.38,0
7324,4.46,26.27,9.89,20.38,6.96,14.81,0
7325,9.61,56.55,21.3,43.87,14.97,31.88,0
7326,15.44,90.85,34.21,70.47,24.06,51.21,0
7327,19.1,112.37,42.32,87.17,29.75,63.34,0
7328,21.89,128.79,48.5,99.91,34.1,72.6,0
7329,23.07,135.72,51.11,105.28,35.94,76.51,0
7330,22.07,129.89,48.91,100.76,34.39,73.22,0
7331,21.95,129.16,48.64,100.19,34.2,72.8,0
7332,22.76,133.9,50.42,103.87,35.45,75.48,0
7333,24.18,142.29,53.58,110.38,37.68,80.21,0
7334,25.11,147.76,55.65,114.62,39.13,83.29,0
7335,27.16,159.8,60.18,123.96,42.31,90.08,0
7336,28.83,169.65,63.89,131.6,44.92,95.63,0
7337,28.03,164.91,62.1,127.93,43.67,92.96,0
7338,26.35,155.06,58.39,120.28,41.06,87.41,0
7339,21.7,127.7,48.09,99.06,33.81,71.98,0
7340,15.94,93.77,35.31,72.74,24.83,52.86,0
7341,11.53,67.86,25.56,52.64,17.97,38.25,0
7342,8.68,51.08,19.24,39.62,13.52,28.79,0
7343,5.15,30.28,11.4,23.49,8.02,17.07,0
7344,2.91,17.15,6.46,13.3,4.54,9.67,0
7345,2.86,16.85,6.35,13.07,4.46,9.5,0
7346,2.02,11.89,4.48,9.22,3.15,6.7,0
7347,1.96,11.51,4.34,8.93,3.05,6.49,0
7348,2.74,16.15,6.08,12.52,4.27,9.1,0
7349,5.09,29.95,11.28,23.24,7.93,16.88,0
7350,8.36,49.18,18.52,38.15,13.02,27.73,0
7351,12.69,74.67,28.12,57.93,19.77,42.09,0
7352,17.24,101.41,38.19,78.67,26.85,57.17,0
7353,21.85,128.57,48.42,99.74,34.04,72.48,0
7354,24.2,142.38,53.62,110.45,37.7,80.26,0
7355,24.98,147.01,55.36,114.04,38.93,82.87,0
7356,26.13,153.73,57.89,119.25,40.7,86.66,0
7357,27.76,163.36,61.52,126.73,43.26,92.09,0
7358,28.98,170.5,64.21,132.26,45.15,96.11,0
7359,30.4,178.88,67.36,138.76,47.37,100.84,0
7360,31.19,183.51,69.11,142.36,48.59,103.45,0
7361,29.64,174.38,65.67,135.27,46.17,98.3,0
7362,26.81,157.73,59.4,122.36,41.77,88.91,0
7363,22.28,131.07,49.36,101.68,34.71,73.89,0
7364,17.32,101.91,38.38,79.06,26.99,57.45,0
7365,13.22,77.76,29.28,60.32,20.59,43.83,0
7366,10.32,60.7,22.86,47.09,16.07,34.22,0
7367,7.2,42.38,15.96,32.88,11.22,23.89,0
7368,4.66,27.41,10.32,21.26,7.26,15.45,0
7369,2.88,16.96,6.39,13.16,4.49,9.56,0
7370,3.71,21.82,8.22,16.92,5.78,12.3,0
7371,1.36,7.99,3.01,6.2,2.12,4.51,0
7372,2.12,12.48,4.7,9.68,3.3,7.03,0
7373,3.96,23.31,8.78,18.08,6.17,13.14,0
7374,6.5,38.25,14.4,29.67,10.13,21.56,0
7375,9.93,58.42,22,45.32,15.47,32.93,0
7376,14.06,82.7,31.15,64.15,21.9,46.62,0
7377,18.37,108.1,40.71,83.86,28.62,60.94,0
7378,23.64,139.11,52.39,107.91,36.83,78.42,0
7379,27.01,158.91,59.84,123.27,42.08,89.58,0
7380,27.7,163.02,61.39,126.45,43.16,91.89,0
7381,27.58,162.27,61.11,125.88,42.97,91.47,0
7382,26.75,157.41,59.28,122.11,41.68,88.73,0
7383,26.18,154.05,58.01,119.5,40.79,86.84,0
7384,25.04,147.33,55.48,114.28,39.01,83.05,0
7385,23.83,140.23,52.81,108.78,37.13,79.05,0
7386,21.36,125.66,47.32,97.48,33.27,70.83,0
7387,18.37,108.1,40.71,83.86,28.62,60.94,0
7388,14.69,86.44,32.55,67.05,22.89,48.73,0
7389,11.71,68.88,25.94,53.43,18.24,38.83,0
7390,9.1,53.57,20.17,41.55,14.18,30.2,0
7391,6.56,38.62,14.55,29.96,10.23,21.77,0
7392,4.47,26.3,9.9,20.4,6.96,14.82,0
7393,1.62,9.51,3.58,7.38,2.52,5.36,0
7394,1.22,7.17,2.7,5.57,1.9,4.04,0
7395,1.75,10.29,3.88,7.98,2.73,5.8,0
7396,4,23.55,8.87,18.27,6.24,13.28,0
7397,8.24,48.5,18.27,37.63,12.84,27.34,0
7398,13.41,78.92,29.72,61.22,20.9,44.49,0
7399,16.79,98.8,37.21,76.64,26.16,55.69,0
7400,19.24,113.23,42.64,87.83,29.98,63.83,0
7401,20.24,119.08,44.84,92.37,31.53,67.12,0
7402,21.43,126.1,47.49,97.82,33.39,71.08,0
7403,25.41,149.49,56.3,115.96,39.58,84.27,0
7404,27.06,159.24,59.97,123.52,42.16,89.76,0
7405,27.86,163.92,61.73,127.15,43.4,92.4,0
7406,27.33,160.8,60.55,124.73,42.58,90.64,0
7407,27.06,159.24,59.97,123.52,42.16,89.76,0
7408,25.94,152.61,57.47,118.38,40.41,86.03,0
7409,24.61,144.81,54.53,112.33,38.34,81.63,0
7410,21.76,128.04,48.22,99.33,33.9,72.18,0
7411,18.12,106.6,40.14,82.69,28.23,60.09,0
7412,13.81,81.26,30.6,63.03,21.52,45.8,0
7413,10.5,61.76,23.26,47.91,16.35,34.81,0
7414,7.32,43.05,16.21,33.39,11.4,24.26,0
